author;message;like_count;time
@efigeniasouza7569;Datena é um desequilibrado, não tem condições nenhuma de liberar nada.;0;2024-09-17T12:37:47Z
@VolibearDiff;Os gritos sksksk;0;2024-09-17T12:37:39Z
@P4uloRu55o;Longe de eu gostar do estilo datena de ser. Mais nessa eu queria ser a cadeira.;0;2024-09-17T12:37:14Z
@dev639;O Datena foi a única pessoa que entendeu o intuito do debate: fazer o oponente ficar se debatendo. 😂😂😂;0;2024-09-17T12:31:52Z
@Fernanda_trancista;O cara joga bem na cabeça, porque não foi no murro Esse covarde;0;2024-09-17T12:31:10Z
@mirtescosta3356;Marçal só no deboche e sarcasmo, achou, os outros candidatos todos queriam fazer isso 😅;0;2024-09-17T12:25:27Z
@papaggcs_1;Parabéns Datena você representou a massa lúcida que ainda resta nesse Brasil;2;2024-09-17T12:25:23Z
@millenacruz-v6u;Isso não e cristã  insulta a pessoa desse  jeito falta de respeito diz que cristã um homem misericórdia os dois perderam a razão misericórdia mais fico com Datena conheço como jornalista homem família;0;2024-09-17T12:22:59Z
@souzarodrigues617;É isso aí Datena você reagiu corretamente esse merda desse tal marçal merecel esse tipo de converssa que ele falou pro Datena não se faz com ninguém, se fosse eu tinha moído esse merda na cadeira, ele merecia um pouco mais, merecia tomar um belo de um cacete, parabéns Datena sou seu fã, você tem meu respeito, você tem minha admiraçao.;3;2024-09-17T12:20:46Z
@edsonradovanovic7399;Hahahahahahahahahaha;0;2024-09-17T12:19:36Z
@LucasZagui;Só no Bostil mesmo;0;2024-09-17T12:18:24Z
@EliasCamilo-m8b;Estava cobrando,  e o cara pagou com juros e tudo mais, kkkkk Kkk! Essa é a realidade.;0;2024-09-17T12:18:16Z
@Studiocutler;😂😂😂😂;0;2024-09-17T12:16:45Z
@Davy-j2j;Dança cadeira dança;0;2024-09-17T12:13:57Z
@JulioCelso;Minha nossa ! E eu que achei que eu era desequilibrado quando dou provocado;0;2024-09-17T12:13:19Z
@ZadigOrfate;Tava acompanhando isso ate quando tava rindo, agora que perdeu a graca vou voltar pro meu video game ❤;0;2024-09-17T12:11:21Z
@AnaMaria-gd3uy;Falta de respeito com datena;0;2024-09-17T11:55:35Z
@galindoariane;Eu ficaria horas vendo esse vídeo no repeat e rindo! 😂😂😂😂;0;2024-09-17T11:46:51Z
@rafrancisco2767;Kkkkkk;0;2024-09-17T11:37:34Z
@edgardbontempo;Marçal também com essa conversinha... Dois meninos na escola. Quantos anos eles tem? 12? 😂 Palhaços;0;2024-09-17T11:29:50Z
@Garaujo748;Cadeirada no LOMBO do BRASILEIRO, recebemos todos os dias, nas três REFEIÇÕES DIÁRIAS, do LEGISLATIVO, EXECUTIVO E JUDICIÁRIO, por aceitarmos esses VERMES!!!;0;2024-09-17T11:25:36Z
@JaneJane-bf9zy;Vc caiu nas pesquisas Marçal e vai ser cancelado;0;2024-09-17T11:21:23Z
@djvaldanroots8407;Kkkkk agora ficou bom os debate;0;2024-09-17T11:14:50Z
@niichan7537;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;0;2024-09-17T11:11:40Z
@lucineidesoares8727;Estou com vc marçal, eu nunca gostei desse datena;0;2024-09-17T11:03:51Z
@Arthemisgame;O próximo debate eles vão parafusar a cadeira no chão pra não ter esse risco mais 😂😂😂 sério;0;2024-09-17T11:02:35Z
@alexandremagno-z7y;O , pablo , que diz , que , quer lutar pelo povo, paulista, vive procurando, provocar , a todos,  se fosse eu , cadeirada , e pouco  kkkkkk, tinha que tira os dois , da candidaturas, se fosse no Japão, ia ser diferente, 😊;0;2024-09-17T10:55:37Z
@antonioluizluiz2070;Só assim para frear a boca desses patifes. Isso é a extensão do ódio de Bolsonaro. Parabéns Datena é o mínimo que eles merecem.;0;2024-09-17T10:44:08Z
@Far1505;😂😂😂 foi engraçado;0;2024-09-17T10:38:18Z
@blackgeek-rl7lt;Cadeirada bem fraca, nem precisava todo esse teatro, perdeu meu voto;0;2024-09-17T10:37:01Z
@johnnydesouza4396;KkkkkkAcho que a próxima coletiva do Marçal ele talvez dirá: 'na verdade yo no soy tão fuerte como dio pensava...' Rsrsrs😅😅😅😂;0;2024-09-17T10:29:33Z
@AM.300;Nao Datena 😂😂😂;0;2024-09-17T10:28:28Z
@Player0-u9c;Seloko, uns 10 negões correu pra segurar um branquelo, velho e gordinho;0;2024-09-17T10:25:05Z
@hellensantos4934;Tá certo ué era um deBATE😂🤡;0;2024-09-17T10:21:57Z
@QueSacoEscolherUmNome...;Na mente do Marçal ele falando: DUVIDO!;1;2024-09-17T10:17:30Z
@AiltonAvelinoZimmermannJuniorZ;Nossos comerciais por favor kkkkkkkkk;0;2024-09-17T10:16:40Z
@pietronunes1503;'Nossos comerciais por favor';0;2024-09-17T10:14:05Z
@lucasfariaresende4033;Eu fico imaginando é se fosse o contrario. Se o Marçal tivesse agredido ele. Que covardia virou esse país.;0;2024-09-17T09:57:05Z
@lucasfariaresende4033;Quem agride um agride outros.;0;2024-09-17T09:55:04Z
@CassianoGomesPereira;Brigue desgraçados;1;2024-09-17T09:50:55Z
@marcoshenriquesaat3121;Seria cômico se não fosse trágico.;0;2024-09-17T09:50:22Z
@andersongomes7804;kkkkkk;0;2024-09-17T09:43:47Z
@rodrigoito8282;Tá certo Datena tem que ser assim mesmo …. Esse dou valor 👏👏👏👏;0;2024-09-17T09:43:08Z
@serginhomagal9423;O Datena não gosta de dar carteirada, e sim cadeirada!!!;0;2024-09-17T09:34:09Z
@weldsonsilva4279;Tai mais uma regra...Nunca fale na cara de um homem: vc não é homem para tal..... NO MAIS BEM FEITO,ISSO É PARA APREDER A RESPEITAR UM HOMEM;1;2024-09-17T09:32:50Z
@elizetedossantos8462;Esses são nossos candidatos, infelizmente nenhum vale nada;1;2024-09-17T09:31:37Z
@tiadoeclipse6192;O Brasil no aguardo de um Tropa de Elite 3 kkkkk;0;2024-09-17T09:31:07Z
@paulosidney5855;E o Datena caiu como um patinho na armadilha do golpista. Agora, o bolsonarista virou um mártir vivo, a apelação que precisava, como eles costumam fazer. Mas a cadeira passa bem e é isso que importa rsrsrs.;0;2024-09-17T09:27:36Z
@BalaioBirigui;Quem procura acha ele ficou provocando muito o Datena Quem ja se viu um padre ficar deciminando a discórdia eu hein 🙄🙄😘;0;2024-09-17T09:08:25Z
@mosarto;Nunca vou tankar o cara falando 'não, Datena' kkkkkkkkkkkkkkkkkkkkkkkkkk;2;2024-09-17T08:59:06Z
@isabelabarbosa3226;Datena malandrao kkkkk;0;2024-09-17T08:53:44Z
@cintcham;Tama distraído 😂😂😂😂😂;0;2024-09-17T08:46:39Z
@cintcham;Os comentários sempre são os melhores😂Pablo Marçal Zika se pegou logo com Datena que é mais Zica ainda kkkkkkkkk;0;2024-09-17T08:46:15Z
@lauricemacema621;Falta de respeito para com o eleitor. Debate é debate, e nāo está palhaçada.;0;2024-09-17T08:45:33Z
@lauricemacema621;Palhaçada.;0;2024-09-17T08:40:34Z
@fabiorodrigues2824;Mds kkkkk, Que hospicio kkkkkkk;0;2024-09-17T08:35:51Z
@edgargomes4056;😂😂😂😂😂😂😂😂😂 a cadeirada que elegeu o Datena 😂😂😂😂😂;0;2024-09-17T08:28:16Z
@marcelomarquesvocal2300;♥️♥️♥️ADOREI ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️AMEI♥️♥️♥️♥️♥️TA CERTO DATENA♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️;0;2024-09-17T08:11:22Z
@hocvozao4864;Guilherme Boulos para prefeito.;0;2024-09-17T07:34:36Z
@antoniofreitas5337;Obrigado Datena;0;2024-09-17T07:33:18Z
@gustavomesquita7453;Tem que leiloar essa cadeira;0;2024-09-17T07:28:54Z
@davidkolman;Brasil é uma piada quando se trata de politica.;0;2024-09-17T07:14:24Z
@SuguruGetovulgoCarlinhosPauzud;muito bom ver esse merda apanhando, kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;0;2024-09-17T06:49:17Z
@gamemod7174;Kkkkkkkk Datena tá fd;0;2024-09-17T06:36:12Z
@leonardocigolini8180;Única coisa que eu queria saber, a CADEIRA está bem? 🤣🤣🤣🤣;0;2024-09-17T06:20:48Z
@rodrigodigao4815;apamhou de um veinho eh um bosta msm;0;2024-09-17T06:11:57Z
@Ferreirinhanana;Coitada da cadeira....;0;2024-09-17T05:52:33Z
@JuniorNunes-p1f;Datena Quis Ganha o Premio De Will Smith e Plabo Marçal Quis Que o Datena Fizesse o M De  Mma Agora o Brasil Faz o M De a Mostradinho Quase Que Fazia Uma Passagezinha De Leve Ate o Crânio Volta Ao Lugar o Miserável Agora So Falta Se Torna Um Faz o M De  Milionário 🤣🤣🤣🤣🤣;0;2024-09-17T05:08:25Z
@PauloHenrique-kr9sb;kkkkkkkkkkkkkkkkkkkkkkkkkkkk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Adorei!;0;2024-09-17T05:06:52Z
@juliocezarfernandes4634;Esses caras e uma piada veii, sabe nem brigar direto 😂😂😂;1;2024-09-17T04:55:52Z
@paulob5747;Fazia tempo que não via uma pataquada tão caprichada como essa…mas o Datena está meio roía de poço e a traulitada foi meio em câmera lenta,faltou agilidade no ataque…pareceu briga de terceiro ano 🤔🤔🤔🤔;0;2024-09-17T04:47:49Z
@Paulocesar-kv2vs;Depois dessa o nome vai mudar pra José Luiz Cadeira kkkkk;0;2024-09-17T04:45:00Z
@brunobenevenuto4912;Amei;0;2024-09-17T04:30:48Z
@val.joaolopes4129;Marçal 👍🙌🙌🙌🙌;0;2024-09-17T04:29:06Z
@wiltonwill1011;Esse pablo marcal n passa de outro bolsonaro da vida para mim todos políticos sao tudo farinha do mesmo saco tudo bandido. Deixa eu ir trabalhar n que eles vão vim coloca comida na minha mesa;1;2024-09-17T04:27:58Z
@neusaabreusantos1282;Em vez de debater proposta para a cidade esse vexame absurdo #voto Nulo;0;2024-09-17T04:25:53Z
@guidrumond9718;Adorei;0;2024-09-17T04:21:37Z
@randerins;Os dois se merecem kkkkkkkkQUEIMA CABARÉ;0;2024-09-17T04:17:03Z
@Rafael36332;Que caldeirada meus caros, foi errado a ato, mas a caldeirada tinha qualidade e técnica;0;2024-09-17T04:11:26Z
@vanessamendes4315;Nossos comerciais por favor😂😂😂😂;0;2024-09-17T04:09:57Z
@LooiraszAlex;FAZ O M DE MERECEU!;0;2024-09-17T04:06:28Z
@espeditasantos2254;que delicia de caderada nesse otario kkkk  achei bem feito kkkkkkk;0;2024-09-17T03:57:55Z
@Cacauschwarz;E ainda quer ser prefeito???? Nao suporta uma provocaçao barata… Vai fazer oque se ganhar? Metralhar que disser que nao é homem? Volta jornalismo. 😱😱😱😱;0;2024-09-17T03:55:51Z
@mosanielcardona3481;Bem como Maquiavel disse: 'Dê o poder ao homem, e descobrirá quem ele realmente é.';0;2024-09-17T03:50:35Z
@adrianaandrade311;Foi pouco.;0;2024-09-17T03:50:24Z
@MarceloAlvarenga-i4q;Sinceramente. País já não está legal com as últimas gestões em geral... Ai vem esses cara que deveriam discutir sobre Oq o estado q se candidataram precisa para melhorar.  Vem com picuinhas.  O pelo amor de Deus. Marca um rolê pra vcs meu  ai sai no osso. E continuem fazendo os vcs sabem fazer. Mas o povo não precisam de ver isso. UMA VERGONHA... POR ISSO EU NÃO VOTO;1;2024-09-17T03:47:09Z
@zxtryhardzxz9385;Meu sonho é ver alguém acertando o lula kakakakakak;0;2024-09-17T03:40:35Z
@zxtryhardzxz9385;Calma calabreso kkkkkkkk;0;2024-09-17T03:39:55Z
@betoferraz2120;Independente das palavras de  Marçal ! Agreçao de Datena ! Está fora das eleições;0;2024-09-17T03:37:35Z
@MrSomebodyyyy98;Eu não consigo parar de assistir isso;2;2024-09-17T03:37:32Z
@gracianodavid180;Ahhhh chorando de rir 🤣🤣🤣🤣🤣😂😂😂😂🤣🤣👿😈😈😈😈😈😈😈;0;2024-09-17T03:33:08Z
@dagostino5213;Isso ja deu no que tinha que dar, esquece esse caso.;0;2024-09-17T03:30:46Z
@dileuzanascimento8374;Pausa para  os comerciais por favor;0;2024-09-17T03:29:51Z
@dileuzanascimento8374;Se n é homem n e  homem n;0;2024-09-17T03:26:03Z
@kyotoT-T;'Seu filho duma pu-' Kkkkk a +;0;2024-09-17T03:25:16Z
@dileuzanascimento8374;Kkkkkkkkkk;0;2024-09-17T03:25:09Z
@LeirianeSantos2604;Agora que eu entendi pq a Adriane Galisteu falou que na fazenda as cadeiras sao so pra sentar😂Essa mulher e o máximo.varias referências 😅;0;2024-09-17T03:22:48Z
@Camila_benz;CORTARAM BEM NA HORA DO 'FILHO DA PUT*' KKKKKKKKKKKKK;0;2024-09-17T03:21:46Z
@20Betina774;Marçal,seu ladrão, foi pouco a cadeirada, obrigado Datena, por colocar esse ladrão no lugar dele.;1;2024-09-17T03:19:51Z
@LeirianeSantos2604;Puts grilo, Datena...porque vc fez isso?Era isso mesmo que ele queria desde o outro debate.Esse Pablo e sujo.Vc não devia ter cedido a raiva e ter dado exatamente o que ele queria ao provocar a violência Que bosta!;0;2024-09-17T03:19:50Z
@Hizzard01;Nem sou esquerdista, mas esse Marçal merece levar umas cadeiradas mesmo, estelionatário de idoso levou só uma por um idoso, isso é colírio para meus olhos, infelizmente na situação dos candidatos o que resta é só rir da desgraça mesmo.;1;2024-09-17T03:18:52Z
@JeanCarlos-dq6yh;Cara que treta kkkkk;0;2024-09-17T03:17:22Z
@dervilmantovani346;Datena errou, não tem dúvida! É que estava muito nervoso. Se estivesse em pleno equilíbrio emocional, teria acertado. Na cabeça do energúmeno..;0;2024-09-17T03:06:56Z
@Alex-hj8wq;Marçal  fui fodão a mocinha assustada muito rápido kkkk;0;2024-09-17T03:06:49Z
@giullianolima7475;Se não ganhar a eleição pelo menos ganhou uma cadeirada! 🤣🤣🤣;0;2024-09-17T03:04:24Z
@renatopm13;Não se desafia homem.'Ah, duvido tu me bater. Vem aqui me dar um tiro, vem aqui me dar uma facada.'Geralmente quem faz isso é covarde, que nem revidar, revidou!;0;2024-09-17T03:01:17Z
@beatrizdias3815;Eu acho ridículo esses debates tem que debater sobre política sobre suas idéias não fica agredindo o outro com palavras isso deveria ser proibido;0;2024-09-17T02:59:55Z
@ClaudemirGoncalves-oy1mb;o datena e macho mesmo , o cara quiz tomou;0;2024-09-17T02:57:19Z
@ClaudemirGoncalves-oy1mb;😁😁😁😁😂😂😂😂😂😂;0;2024-09-17T02:56:08Z
@Lorrayne18;o cara: RODA OS COMERCIAIS POR FAVOR😳😨”;0;2024-09-17T02:51:33Z
@JoseJunior689-qr2er;Sensacional.  Datena deu show. Faz o M de maricas.  Kkkkk.;1;2024-09-17T02:51:13Z
@leandrobaz6816;A agressão não é só física...;1;2024-09-17T02:48:31Z
@Rafael-xd7jk;A cara de tacho da interprete KKKKKKKKKKKK;0;2024-09-17T02:43:38Z
@LidinalvaDantas;Este debate foi tão desorganizado Aí datena e pablo organizaram kkk cada uma povo violento!;0;2024-09-17T02:43:16Z
@Luana-jx1nt;Bem feito para esse marçal kkk😅;0;2024-09-17T02:39:12Z
@lindauraarno9226;Que vergonha! #SaoPaulomereceBoulosnogoverno;0;2024-09-17T02:38:16Z
@observador-o2l;Datena representa o povo 😊 cadeirada merecida nesse nojento do lamaçal;1;2024-09-17T02:38:12Z
@biadutra5659;Ele  quer isso mesmo. provoca. irrita .com tantas besteiras e idiotices  e mentiras . A imitação do mito2;0;2024-09-17T02:35:50Z
@Gugard77;Datena prefeito!!!!;0;2024-09-17T02:33:57Z
@rafaeljunio1;Essa cadeirada vai sair cara...;1;2024-09-17T02:31:57Z
@IgorGomes-pi5we;Arregão kkkkkk foi foda;0;2024-09-17T02:23:02Z
@Rickinformatica;Datena❌️Dacadeira✅️;1;2024-09-17T02:20:33Z
@PotyproundbetAvjan;DAPENA ATÉ DE TU 'UOL' E GLOBOLIXO...;1;2024-09-17T02:20:22Z
@PotyproundbetAvjan;DAPENA ERA PRA TER SAÍDO PRESOOOOOOOO;1;2024-09-17T02:19:02Z
@ivanribeiro1490;BRASIL UMA VERGONHA MUNDIAL UMA VERDADEIRA DECEPÇÃO !!!;0;2024-09-17T02:18:50Z
@rafaelguimaraes9055;Parece o Hermes e Renato em padre quemedo e o filho do capeta kkkkkkkkkkkkkkkkk;0;2024-09-17T02:16:53Z
@lisokaprime7249;Kkkkkk pra cortar a câmera é só deixar o circo pegar fogo;0;2024-09-17T02:15:57Z
@priscilaramos1052;O justo era o pablo dar um soco ungido no datena, mas ele é Cristão, boa parte dos cristãos nao gostamos de violência;0;2024-09-17T02:15:46Z
@RonDeny;Esse tal d Marçal é guerreiro msm. Ter coragem d passar por isso. Qual o número dele?;0;2024-09-17T02:14:01Z
@viver872;Bem feito moleque;0;2024-09-17T02:13:37Z
@priscilaramos1052;O pablo tem dominio próprio, graças a Deus que ele bao deu um soco ungido no Datena;0;2024-09-17T02:13:17Z
@ianlucas100o5;Acho bem feito akakakkaka;0;2024-09-17T02:09:43Z
@danisoares4042;😁😁😁😁 só  quero dar risada;0;2024-09-17T02:09:36Z
@politicamenteconsciente;So fosse o Ciro seria a mesa em vez da cadeira!;0;2024-09-17T02:07:51Z
@Rob-Will;Coloquem a velocidade em 0.25;0;2024-09-17T02:05:07Z
@joalmeida9353;O mais repugnante é ver a maioria das pessoas achando esse tipo de conduta, engraçado ou sequente de memes , gente isso mostra como estamos fudidos !!!! E continuaremos fudidos , devido ao nosso quadro politico no Brasil, é disso a pior! Acordem nenhum desses candidatos merecem um lugar de tanta responsabilidade e coerência em acões;0;2024-09-17T02:04:30Z
@eliaquinperoaes2819;Isso é tentativa de homicídio;0;2024-09-17T02:02:22Z
@tonicarlosvideira7533;Ex coach,  é a puta que pariu quem escreveu....;0;2024-09-17T02:01:52Z
@lancl7614;Essa cadeirada foi gostoso de ver em 😂;0;2024-09-17T02:00:39Z
@johnnydesouza4396;Nem a sua nem a minha, quem pula. Mais é a cadeirinha.... Kkkkk;0;2024-09-17T01:57:46Z
@diulyolopesdesousa510;Coiza de Criança;0;2024-09-17T01:56:41Z
@zCurtz;Kkkkkkkkkkkkkkkkkkk;0;2024-09-17T01:55:50Z
@narguibarsjc5389;A gente o Marçal também provocou né paciência tem limite;0;2024-09-17T01:55:18Z
@mateuscaetano6930;Eu achava que o Ciro Gomes era um político louco, mas depois dessa eu percebo que o Datena é malucão! Kkkkkk 😎😎;0;2024-09-17T01:54:41Z
@HelitonPires-sv6mp;Que caderada;1;2024-09-17T01:53:28Z
@rsmarcenariacriativarafael7741;Isso mostra o nível dos  nossos políticos;15;2024-09-17T01:52:03Z
@guilhermeferrari2562;😂😂😂😂😂😂😂 bem feito;0;2024-09-17T01:49:23Z
@vitorgrau0156;Datena: Aí você chamou seu filhinho e achou que me faz ter medo ??Marçal: aaaa eu tenho medo de você, areia areia a mão na minha cara areia;1;2024-09-17T01:49:02Z
@grech3722;FAZ O Ⓜ️Ⓜ️Ⓜ️Ⓜ️;0;2024-09-17T01:46:42Z
@tchimboia;Datena tem provas contra Pablo Marçal,. Pablo falsificou documentos para adquirir fortuna 😁🤔🤨🙄  https://youtube.com/shorts/65pCVkc6Flc?si=TLDGerTdW5HSsYoa;0;2024-09-17T01:45:42Z
@nelsonfilhoncarmo6117;Era para o Datena se vestir de Chapolin colorado, e o Marçal de seu madruga 😂😂😂😂😂;0;2024-09-17T01:44:25Z
@ArturLunge12;Cara, é triste ver que hoje em dia os debates são sempre apelados para o cunho pessoal ou para o fator emocional. Os filósofos da Grécia Antiga choram vendo isso...;0;2024-09-17T01:44:20Z
@marcaoinke;Kkkkkkkkkkk... Datena representou os brasileiros.;1;2024-09-17T01:44:00Z
@franciellealmeida4258;Virou a casa da mãe Joana mesmo 😂😂😂.  É Brasil....;0;2024-09-17T01:40:59Z
@pedrodirecional;Já dizia os antigos: doido se trata é assim kkkkkkkk;0;2024-09-17T01:40:53Z
@TheJhonlife;Isso que amo no Bostil, no novo Brasil Nacional Socialista, haverá com frequência pois comunista vai virar saco de pancada 😆;0;2024-09-17T01:40:37Z
@artorias7224;completamente merecido;0;2024-09-17T01:40:33Z
@paulofelipemesquitamartell4308;Kkkk;0;2024-09-17T01:40:13Z
@LauritaBieger;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;1;2024-09-17T01:39:08Z
@GeovaneSantos-oe7js;Esperou o  contato, o contato veio , foi nada, segue o lance ksksksks;0;2024-09-17T01:39:03Z
@hermesfanfa7883;'Não Datena!''Os nossos comerciais-seu filho da put*!'😂😂😂;0;2024-09-17T01:38:55Z
@leontrindade1188;Eu votaria no Datena só por isso 🤣🤣🤣;0;2024-09-17T01:37:35Z
@ssdjgame7626;😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;0;2024-09-17T01:35:39Z
@lelee_araujo25;Ué marçal?, tu não queria a cadeira da prefeitura??, ENTÃO TOMEEE KKKKKKKKKKKKKK;0;2024-09-17T01:34:00Z
@deborac_barcellos;😂😂😂👀;0;2024-09-17T01:31:01Z
@skartwz;Épico;0;2024-09-17T01:30:50Z
@vzfiel5164;DOIS POLITICOS PARTE DO SISTEMA SE PEGANDO NO PAU E NEGO QUERENDO TOMAR LADO PQPPP KKKKKKKK APROVEITEM E APRESSIEM !!!!!!;1;2024-09-17T01:30:38Z
@alexsandrogomesdearaujo5030;Quem pedi recebe kkkkk pedio porrada levo kkk desacreditou do Datena;0;2024-09-17T01:30:01Z
@cidadedeOman;https://youtu.be/Ks4xJ0iqT1M?si=n5ld0SAhXFlgF1DR;0;2024-09-17T01:29:27Z
@CLD_TiagoYT;Marçal e um cara que fere as pessoas verbalmente e mereceu a cadeirada, mas e um cara que tem bons argumentos isso e fato mesmo mechendo com sentimentos dos outros;0;2024-09-17T01:28:06Z
@Mundodasflores-s9m;Fala que o cara não é homem em rede nacional isso é demais né , exagerou esse Pablo;0;2024-09-17T01:26:41Z
@rodrigodias1868;Ave datena . ave datena like.❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅;1;2024-09-17T01:22:53Z
@robacenah5383;Me dá imagens aéreas kkkkkk;0;2024-09-17T01:21:48Z
@jonataalves4657;Datena peido kkkk😂😂😂;0;2024-09-17T01:20:49Z
@lunagabriellagregoriobessa9691;Meu herói não usa capa, ele usa uma cadeira 😂😂😂;0;2024-09-17T01:19:46Z
@ZanzoTalk-zw3tu;Primeira vez que Datena me representa.;0;2024-09-17T01:19:39Z
@vicente5835;2 novos e exelentes personagens para o próximo Mortal Kombat...combat pack 1;0;2024-09-17T01:19:17Z
@Fabricio_Andrey;Acho que tudo tem um limite, pelo pouco que acompanho, Pablo Marçal passou esse limite várias vezes;0;2024-09-17T01:17:27Z
@sandroluiz9616;Antigamente, tudo o que você fazia ou dizia servia contra você... Hoje em dia, tudo o que você faz ou diz vira meme na Internet 😂😂😂😂!!;0;2024-09-17T01:13:19Z
@alandojacare;Ué ele disse que não era homem kkkkk aí a prova kkkkkk boa datena;0;2024-09-17T01:12:59Z
@neidesouza5777;Toma trouxa;0;2024-09-17T01:12:50Z
@Anonimix-w8p;Mente do Datena: A cadeira, usa a cadeira!;0;2024-09-17T01:11:29Z
@arthurs2685;Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;0;2024-09-17T01:11:01Z
@knhitachi679;Tapa do will smit vs cadeirada do datena , quem ganha essa ? Kaksksksk;1;2024-09-17T01:10:34Z
@emanuellytayeen11;O cara tbm pediu bastante pra levar uma cadeirada em ahahah'A MAS VC NÃO É HOMEM O SUFICIENTE PRA ME DAR UM TAPA', tá aí oh levou logo uma caldeirada, um argumento desse nem deveria ser permitido em debate na moral, bem feito;0;2024-09-17T01:08:46Z
@mateusferreira2960;Datena passou no Datena hoje que barbaridade que eu fiz kkkkk;0;2024-09-17T01:07:57Z
@elisabethcristina8858;Cara debochado,levou uma cadeirada!Parabéns Datena!;0;2024-09-17T01:07:50Z
@sickliberty;Bom, pelo menos não tá jogando bala como nos eua;0;2024-09-17T01:07:40Z
@dozebala;Boa Datena..... Vc é brabo kkkkk;0;2024-09-17T01:07:07Z
@ariovaldogoncalves4162;INFILTRADOS 8 DE JANEIRO FACADA NO BOLSONARO CADEIRADA NO MARÇAL TUDO PLANEJADO PELA IMPRENSA 💡;1;2024-09-17T01:06:17Z
@ereniteresinhasantos3629;Provocou e levou  ,nenhum deles está certo  mas fizer que vc não  é  homem  aí pediu pra levar .;0;2024-09-17T01:06:10Z
@LeonardoRodrigues-j1j;😂😂😂😂Datena já ganhou o voto sou carioca mais o.datena já tem meu 🗳️;0;2024-09-17T01:05:58Z
@mojangers2639;Não naaaao porraaaaaaaaa;0;2024-09-17T01:05:46Z
@antoniotargino7728;Isso é um bandido!não um candidato a prefeito de São Paulo.;0;2024-09-17T01:05:01Z
@jgalem;Nossos comerciais por favor! e os segurança tudo correndo kkkkk;0;2024-09-17T01:04:09Z
@marcos-hz7ut;É isso que a gente gosta 😂😂😂;1;2024-09-17T01:02:12Z
@iransantos1211;Vcs falam que é  teatro prq V s não estão na citação que ele está ele é  o que é  prq ele é  Sábio seus maldito invejosos o caminho do invejoso é  como de cain que ficou errante e arritirante sem salvação  então se preparem que vcs vão ter o que merece Pablo é  a maior referência dentro deste país  hoje se prepara esquerdalha maldita vcs contribuíram p vitória do cara  inteligência  tem quem inteligente Pablo meu filho vc tem O meu respeito e vou orar por vc dilho vc e sua família vc não vai morrer Deus está com a mão protetora e infinitamente potente por sua cabeça quem se meter em seu caminho vai não ligue com esses malditos que ficam criticando o que não sabe vc é  a maior referência de nosso paiz neste momento quanto a Silas malária pastor observe o certo e não use ma indolência  eu sou um semelhante analfabeto o sr é  inteligente mais em vez do sr tá dizendo o que não deve faça primeiro prova de Deus do que o sr diz eu o maior carinho pelo sr mas,vigie naquilo que o sr diz lute pelo nosso paiz e nossa liberdade é não adentre em coisas que não traz benefícios p nossa a cidade são paulo venha quem tem sabedoria então deixe pra lá isso a paz do sr;0;2024-09-17T01:01:31Z
@sivaldovha;Kkkkk. A politica virou bagunça mesmo Deus é mais;0;2024-09-17T01:01:02Z
@davidgomes2329;😂😂😂😂😂😂😂;0;2024-09-17T00:57:42Z
@sk8life595;Bem feito kkkk esse cara so fala merda um metido a playboi;0;2024-09-17T00:56:41Z
@luisrenatosb;😅😅😅;0;2024-09-17T00:56:40Z
@PedroTiagoGomes-t1w;O Pablo: 'vai'Confiando que o Datena não iria fazê-lo kkkkkkkkkkk se fudeu!;0;2024-09-17T00:56:06Z
;Nenhum desses candidatos não merece reger a maior cidade do hemisfério sul e da língua portuguesa. RIP, minha cidade do coração.;0;2024-09-17T00:54:31Z
@Pedrogameplay129;Como q vota nesse Datena!! Cara retardado;0;2024-09-17T00:53:49Z
@ameliasarmento4415;Pronto ganhou a eleição 😂😂😂😂😂;0;2024-09-17T00:53:48Z
